,clean_title,Unnamed: 0,title,date,stock,year,day_of_week,month,news_VADER,news_compound,news_finbert_label,news_finbert_score
1487,podcast nike continues expand mlb deal streaming war heat,570844.0,"Podcast: Nike Continues To Expand With MLB Deal, Streaming War Heats Up",2019-01-28,GOOGL,2019,28,1,Negative,-0.3818,Positive,0.8482641577720642
1488,inuvo announced vertro subsidiary entered amendment number one google service agreement pursuant agreement among thing payment term modified term agreement extended feb 28 2021,570845.0,"Inuvo Announced Its Vertro Subsidiary Entered Into Amendment Number One To Google Services Agreement; Pursuant To Agreement, Among Other Things, Payment Terms Were Modified And Term Of Agreement Was Extended To Feb 28, 2021",2019-01-28,GOOGL,2019,28,1,Positive,0.872,Neutral,0.9997715353965759
1489,breaking incredible rise esports,570846.0,Breaking Down The Incredible Rise Of Esports,2019-01-26,GOOGL,2019,26,1,Neutral,0.0,Positive,0.9911634922027588
1490,continuing work improve recommendation youtube youtube blog,570847.0,'Continuing our work to improve recommendations on YouTube' -YouTube Blog,2019-01-25,GOOGL,2019,25,1,Positive,0.4404,Positive,0.9998774528503418
1491,oracle comment google petition review supreme court say petition present rehash argument already thoughtfully thoroughly discredited,570848.0,Oracle Comments on Google's Petition For Review By Supreme Court; Says Petition Presents a 'Rehash Of Arguments That Have Already Been Thoughtfully And Thoroughly Discredited',2019-01-24,GOOGL,2019,24,1,Positive,0.1548,Neutral,0.999626874923706
1492,google asked supreme court reverse ruling revived oracle copyright case,570849.0,Google Has Asked Supreme Court To Reverse Its Ruling Which Revived Oracle Copyright Case,2019-01-24,GOOGL,2019,24,1,Positive,0.5574,Neutral,0.9981237053871155
1493,analyst say apple app store spending likely slow 2019,570850.0,Analyst Says Apple's App Store Spending Is Likely To Slow In 2019,2019-01-24,GOOGL,2019,24,1,Neutral,0.0,Negative,0.9993269443511963
1494,google sign longterm agreement purchase output 10megawatt solar array tainan city taiwan,570851.0,"Google Signs Long-term Agreement To Purchase The Output Of A 10-megawatt Solar Array In Tainan City, Taiwan",2019-01-23,GOOGL,2019,23,1,Positive,0.4939,Neutral,0.999921441078186
1495,elliott think walmart google private equity could interested buying ebays core marketplace business 15 billion cnbc,570852.0,"'Elliott Thinks Walmart, Google And Private Equity Could Be Interested In Buying Ebay's Core Marketplace Business For About $15 Billion' -CNBC",2019-01-22,GOOGL,2019,22,1,Positive,0.4019,Neutral,0.9999301433563232
1496,waymo look motor city autonomous vehicle plant,570853.0,Waymo Looks To The Motor City For Autonomous Vehicle Plant,2019-01-22,GOOGL,2019,22,1,Neutral,0.0,Neutral,0.9998881816864014
1497,pivotal make change google model big brand flock back youtube,570854.0,Pivotal Makes No Changes To Google Model As Big Brands Flock Back To YouTube,2019-01-22,GOOGL,2019,22,1,Neutral,0.0,Neutral,0.99795001745224
1498,google buy smartwatch tech knowhow fossil,570855.0,Google Buys Smartwatch Tech And Know-How From Fossil,2019-01-17,GOOGL,2019,17,1,Neutral,0.0,Neutral,0.9984134435653687
1499,eu preparing third antitrust fine google adsense according bloomberg,570856.0,"The EU is Preparing a Third Antitrust Fine for Google's Adsense, According to Bloomberg",2019-01-17,GOOGL,2019,17,1,Positive,0.2023,Neutral,0.9997044205665588
1500,alphabet mcdonalds netflix xilinx fast money pick january 16,570857.0,"Alphabet, McDonald's, Netflix, Xilinx: 'Fast Money' Picks For January 16",2019-01-16,GOOGL,2019,16,1,Neutral,0.0,Neutral,0.9994543194770813
1501,update global equity chowdhry warns could take another 2 qtrs amazon aws microsofts azure google gcp clean workload crypto miner abuse,570858.0,"UPDATE: Global Equities' Chowdhry Warns Could Take Another 2 Qtrs. For Amazon's AWS, Microsoft's Azure, Google's GCP To Clean Their Workloads From Crypto Miners Abuse",2019-01-14,GOOGL,2019,14,1,Negative,-0.296,Negative,0.6144838333129883
1502,update global equity chowdhry see recent crackdown crypto miner creating temporary compute overcapacity super cloud co see intel datacenter business experiencing temporary issue,570859.0,"UPDATE: Global Equities' Chowdhry Sees Recent Crackdown On Crypto Miners As Creating A Temporary Compute Overcapacity In The 'Super Cloud' Cos., Sees Intel Datacenter Business Experiencing Temporary Issues",2019-01-14,GOOGL,2019,14,1,Positive,0.7269,Negative,0.9810834527015686
1503,google employee launching social medium blitz pressure tech giant workplace harassment issue recode,570860.0,'Google employees are launching a social media blitz to pressure tech giants on workplace harassment issues' -Recode,2019-01-14,GOOGL,2019,14,1,Negative,-0.6908,Neutral,0.9943417310714722
1504,bofa upgrade twitter internet user survey find falling snapchat usage,570861.0,"BofA Upgrades Twitter After Internet User Survey, Finds Falling Snapchat Usage",2019-01-10,GOOGL,2019,10,1,Negative,-0.1531,Neutral,0.9997683167457581
1505,alphabet inc board sued thursday california state court shareholder lawsuit alleges board breached fiduciary duty covering sexual misconduct top exec cite meeting minute 20242016,570862.0,"Alphabet, Inc. Board Sued On Thursday In California State Court By Shareholder; Lawsuit Alleges Board Breached Fiduciary Duty By Covering Up Sexual Misconduct By Top Execs, Cites Meeting Minutes From 2024-2016",2019-01-10,GOOGL,2019,10,1,Negative,-0.0258,Negative,0.9603952765464783
1506,morgan stanley post negative yelp review question sustainability pricing umbrella,570863.0,Morgan Stanley Posts Negative Yelp Review: 'We Question The Sustainability Of This Pricing Umbrella',2019-01-10,GOOGL,2019,10,1,Negative,-0.5719,Negative,0.9995095729827881
1507,eu court adviser say google limit right forgotten eu,570864.0,EU Court Adviser Says Google Can Limit Right to be Forgotten to EU,2019-01-10,GOOGL,2019,10,1,Negative,-0.2263,Neutral,0.99969482421875
1508,fintech apis consolidate plaid buy quovo 200m deal,570865.0,Fintech APIs Consolidate As Plaid Buys Quovo In $200M Deal,2019-01-09,GOOGL,2019,9,1,Neutral,0.0,Neutral,0.998295247554779
1509,sport broadcaster see viewer return expert predict another year streaming transition,570866.0,"As Sports Broadcasters See Some Viewers Return, Experts Predict Another Year Of Streaming Transition",2019-01-07,GOOGL,2019,7,1,Neutral,0.0,Neutral,0.9367788434028625
1510,pivotal forecast good year online ad upgrade adobe alphabet salesforce,570867.0,"Pivotal Forecasts Good Year For Online Ads, Upgrades Adobe, Alphabet, Salesforce",2019-01-07,GOOGL,2019,7,1,Positive,0.4404,Positive,0.9999998807907104
1511,google announces launch smart display google assistant,570868.0,Google Announces Launch Of Smart Displays For Google Assistant,2019-01-07,GOOGL,2019,7,1,Positive,0.4019,Neutral,0.8964607119560242
1512,10 biggest price target change monday,570869.0,10 Biggest Price Target Changes For Monday,2019-01-07,GOOGL,2019,7,1,Neutral,0.0,Neutral,0.9965062141418457
1513,benzingas top upgrade downgrade january 7 2019,570870.0,"Benzinga's Top Upgrades, Downgrades For January 7, 2019",2019-01-07,GOOGL,2019,7,1,Positive,0.2023,Neutral,0.9945365190505981
1514,pivotal research upgrade alphabet buy raise price target 124k,570871.0,"Pivotal Research Upgrades Alphabet to Buy, Raises Price Target to $1.24K",2019-01-07,GOOGL,2019,7,1,Neutral,0.0,Positive,0.9999780654907227
1515,benzingas bull bear week amazon cbs intel nike tesla,570872.0,"Benzinga's Bulls & Bears Of The Week: Amazon, CBS, Intel, Nike, Tesla And More",2019-01-06,GOOGL,2019,6,1,Positive,0.1779,Neutral,0.999976634979248
1516,google expects google assistant 1 billion device end january,570873.0,Google  Expects Google Assistant To Be On 1 Billion Devices By The End Of January,2019-01-04,GOOGL,2019,4,1,Neutral,0.0,Neutral,0.9999988079071045
1517,robert kricheff discus changing valuation model new book doesnt work anymore,570874.0,Robert Kricheff Discusses Changing Valuation Models In New Book 'That Doesn't Work Anymore',2019-01-04,GOOGL,2019,4,1,Neutral,0.0,Neutral,0.9261096119880676
1518,rbc mahaney tech reckoning already occurred,570875.0,RBC's Mahaney: Tech 'Reckoning' Already Occurred,2019-01-04,GOOGL,2019,4,1,Neutral,0.0,Neutral,0.9841026663780212
1519,goldman see amazon alphabet paypal grubhub netflix best riskreward u internet space see spotify twitter stock offer upside current level,570876.0,"Goldman Sees Amazon, Alphabet, PayPal, GrubHub, Netflix As Best Risk/Reward In US Internet Space, Sees Spotify, Twitter As Stocks Which Offer Most Upside From Current Levels",2019-01-04,GOOGL,2019,4,1,Positive,0.7096,Positive,1.0
1520,alphabet verily life science unit report 1b investment round led silver lake advance plan business strategy additive complementary current life science portfolio,570877.0,"Alphabet's Verily Life Sciences Unit Reports $1B Investment Round Led By Silver Lake To Advance Plans On Business Strategies Which Are Additive, Complementary To Its Current Life Sciences Portfolio",2019-01-03,GOOGL,2019,3,1,Neutral,0.0,Neutral,0.9961678385734558
1521,canaccord genuity upgrade alphabet buy,570878.0,Canaccord Genuity Upgrades Alphabet to Buy,2019-01-03,GOOGL,2019,3,1,Neutral,0.0,Positive,0.9999998807907104
1522,immersion report deal google develop nextgen haptic device term disclosed,570879.0,"Immersion Reports Deal With Google To Develop Next-Gen Haptic Devices, No Terms Disclosed",2019-01-03,GOOGL,2019,3,1,Neutral,0.0,Neutral,0.9998341798782349
1523,tech stock share trading lower apple cut q1 sale guidance drastically,570880.0,Tech stocks shares are trading lower after Apple cut Q1 sales guidance drastically.,2019-01-02,GOOGL,2019,2,1,Negative,-0.2732,Negative,0.9998212456703186
1524,benzingas bull bear week amazon apple disney facebook gm,570881.0,"Benzinga's Bulls & Bears Of The Week: Amazon, Apple, Disney, Facebook, GM And More",2018-12-30,GOOGL,2018,30,12,Positive,0.1779,Neutral,0.9999898672103882
1525,12 tech trend watch next 12 month,570882.0,12 Tech Trends To Watch Over The Next 12 Months,2018-12-28,GOOGL,2018,28,12,Neutral,0.0,Neutral,0.9998501539230347
1526,year cryptocurrency bitcoins burst hacker rejection regulation,570883.0,"The Year In Cryptocurrency: Bitcoin's Burst, Hackers, Rejections, Regulations And More",2018-12-27,GOOGL,2018,27,12,Negative,-0.5423,Neutral,0.9989990592002869
1527,stock across sector trading lower reversing course strong gain wednesday,570884.0,"Stocks across sectors are trading lower, reversing course after strong gains on Wednesday.",2018-12-27,GOOGL,2018,27,12,Positive,0.6705,Positive,0.999998927116394
1528,december bloodbath hidden factor might prompting trader buy,570885.0,"In The December Bloodbath, These Hidden Factors Might Be Prompting Traders To Buy",2018-12-27,GOOGL,2018,27,12,Neutral,0.0,Positive,0.9999507665634155
1529,alphabet make big acquisition help google cloud information,570886.0,'Why Alphabet Will Make a Big Acquisition to Help Google Cloud -The Information,2018-12-26,GOOGL,2018,26,12,Positive,0.4019,Positive,0.7754584550857544
1530,holiday cheer hard find following wall street worst week decade,570887.0,Holiday Cheer Hard To Find Following Wall Street's Worst Week In A Decade,2018-12-24,GOOGL,2018,24,12,Positive,0.128,Negative,0.9424424767494202
1531,losing faang market struggle 2018 tech rally slows,570888.0,Losing Its FAANG: Market Struggles In 2018 As Tech Rally Slows,2018-12-23,GOOGL,2018,23,12,Negative,-0.5994,Negative,0.999204695224762
1532,barrons pick pan unicorn european treasure health care bargain,570889.0,"Barron's Picks And Pans: Unicorns, European Treasures, Health Care Bargains And More",2018-12-23,GOOGL,2018,23,12,Positive,0.7351,Neutral,0.9999897480010986
1533,hearing dealreporter say atlassian speculated potential google target unconfirmed,570890.0,Hearing Dealreporter Says Atlassian Is Being Speculated As A Potential Google Target; Unconfirmed,2018-12-20,GOOGL,2018,20,12,Negative,-0.128,Neutral,0.9651979804039001
1534,twitter sink citron call harvey weinstein social medium,570891.0,Twitter Sinks After Citron Calls It 'The Harvey Weinstein Of Social Media',2018-12-20,GOOGL,2018,20,12,Neutral,0.0,Neutral,0.9996011853218079
1535,facebook take heat naacp muslim advocate trump,570892.0,"Facebook Takes Heat From NAACP, Muslim Advocates And Trump",2018-12-18,GOOGL,2018,18,12,Neutral,0.0,Neutral,0.9993383288383484
1536,trump tweet facebook twitter google biased toward dems ridiculous twitter fact made much difficult people join realdonaldtrump removed many name greatly slowed level speed increase acknowledgeddone nothing,570893.0,"Trump Tweet: Facebook, Twitter and Google are so biased toward the Dems it is ridiculous! Twitter, in fact, has made it much more difficult for people to join @realDonaldTrump. They have removed many names & greatly slowed the level and speed of increase. They have acknowledged-done NOTHING!",2018-12-18,GOOGL,2018,18,12,Negative,-0.3818,Neutral,0.4951379895210266
1537,google secret china project effectively ended internal confrontation intercept,570894.0,"'Google's Secret China Project ""Effectively Ended"" After Internal Confrontation' -The Intercept",2018-12-17,GOOGL,2018,17,12,Positive,0.1531,Positive,0.7670809626579285
1538,oracle earnings put analyst cloud concern rest,570895.0,Will Oracle Earnings Put Analyst Cloud Concerns to Rest?,2018-12-17,GOOGL,2018,17,12,Neutral,0.0,Negative,0.99996018409729
1539,chinese market attractive google,570896.0,Why The Chinese Market Is Attractive To Google,2018-12-13,GOOGL,2018,13,12,Positive,0.4404,Positive,1.0
1540,google facebook push back vietnam sweeping cyber law,570897.0,"Google, Facebook Push Back on Vietnam's Sweeping Cyber Laws",2018-12-13,GOOGL,2018,13,12,Neutral,0.0,Neutral,0.9623433947563171
1541,mediatek collaborates google bring ar lens visual search experience midrange smartphones,570898.0,MediaTek Collaborates with Google to Bring AR and Lens Visual Search Experiences to Mid-Range Smartphones,2018-12-13,GOOGL,2018,13,12,Neutral,0.0,Neutral,0.9985066056251526
1542,google announces partnership india use ai improve diabetic eye disease screening,570899.0,Google Announces Partnership in India to Use AI To Improve Diabetic Eye Disease Screening,2018-12-13,GOOGL,2018,13,12,Positive,0.4404,Positive,0.9507392048835754
1543,red hat share volatile trader circulate ibms 34 billion red hat acquisition came deal talk microsoft google amazon source say business insider,570900.0,"Red Hat Shares Volatile Here As Traders Circulate 'IBM's $34 billion Red Hat acquisition came after deal talks with Microsoft, Google and Amazon, sources say' -Business Insider",2018-12-12,GOOGL,2018,12,12,Positive,0.4404,Neutral,0.9999923706054688
1544,google considering step open representative office vietnam,570901.0,Google Considering Steps to Open Representative Office in Vietnam,2018-12-12,GOOGL,2018,12,12,Neutral,0.0,Neutral,0.9999996423721313
1545,google ceo sundar pichai address search bias data security capitol hill testimony,570902.0,"Google CEO Sundar Pichai Addresses Search Bias, Data Security In Capitol Hill Testimony",2018-12-11,GOOGL,2018,11,12,Positive,0.25,Neutral,0.9999905824661255
1546,google ceo sundar pichai giving testimony front senate judiciary committee say co plan launch china,570903.0,"Google CEO Sundar Pichai, Giving Testimony In Front Of Senate Judiciary Committee, Says Co. Has No Plans To Launch In China",2018-12-11,GOOGL,2018,11,12,Positive,0.34,Neutral,0.9999728202819824
1547,google share 09 ceo sundar pichai currently giving testimony house judiciary committee,570904.0,Google Shares Up 0.9% As CEO Sundar Pichai Currently Giving Testimony Before House Judiciary Committee,2018-12-11,GOOGL,2018,11,12,Positive,0.5574,Neutral,0.9999864101409912
1548,faang stock bear territory still good bet longterm investor,570905.0,Most FAANG Stocks Are In Bear Territory — But Still A Good Bet For Long-Term Investors,2018-12-10,GOOGL,2018,10,12,Positive,0.4404,Positive,0.9999921321868896
1549,google issue statement highlighting bug impacted 525m user using google api bug fixed within week introduced,570906.0,Google Issues Statement Highlighting Bug Impacted ~52.5M Users Using Google+ API; Bug Was Fixed Within A Week Of Being Introduced,2018-12-10,GOOGL,2018,10,12,Neutral,0.0,Neutral,0.9993379712104797
1550,australian competition consumer commisssion report includes proposal prevent google search engine installed default search engine internet browser,570907.0,Australian Competition & Consumer Commisssion Report Includes Proposal To Prevent Google's Search Engine Being Installed As A Default Search Engine On Internet Browsers,2018-12-09,GOOGL,2018,9,12,Positive,0.0258,Neutral,0.9999035596847534
1551,google tencent secretly explore cloudcomputing cooperation information,570908.0,'Google and Tencent Secretly Explore Cloud-Computing Cooperation' -The Information,2018-12-07,GOOGL,2018,7,12,Neutral,0.0,Neutral,0.9988516569137573
1552,3 reason like alphabet stock,570909.0,3 Reasons To Like Alphabet's Stock,2018-12-06,GOOGL,2018,6,12,Positive,0.3612,Neutral,0.618208646774292
1553,benzingas top upgrade downgrade december 6 2018,570910.0,"Benzinga's Top Upgrades, Downgrades For December 6, 2018",2018-12-06,GOOGL,2018,6,12,Positive,0.2023,Neutral,0.9907233119010925
1554,guggenheim initiate coverage alphabet buy rating announces 133k price target,570911.0,"Guggenheim Initiates Coverage On Alphabet with Buy Rating, Announces $1.33K Price Target",2018-12-06,GOOGL,2018,6,12,Neutral,0.0,Positive,0.9999920129776001
1555,france finance minister say france tax company like google facebook eu agreement,570912.0,France's Finance Minister Says France will Tax Companies Like Google and Facebook if No EU Agreement,2018-12-06,GOOGL,2018,6,12,Positive,0.6908,Neutral,0.9999585151672363
1556,apple launch homepod china 2019 ahead google amazon device,570913.0,"Apple to Launch HomePod in China in 2019, Ahead of Google, Amazon Devices",2018-12-05,GOOGL,2018,5,12,Positive,0.1779,Neutral,0.9700887799263
1557,bullish view new sector etf,570914.0,A Bullish View On A New Sector ETF,2018-12-05,GOOGL,2018,5,12,Neutral,0.0,Positive,0.9999996423721313
1558,freighttech 25 wazes contributor work cheap theyve got winning technology result,570915.0,"FreightTech 25: Waze's Contributors All Work Very Cheap, And They've Got A Winning Technology As A Result",2018-12-04,GOOGL,2018,4,12,Positive,0.5267,Positive,0.7172045707702637
1559,alphabet wing launch drone delivery finland spring 2019,570916.0,Alphabet's Wing to Launch Drone Delivery in Finland in  Spring 2019,2018-12-04,GOOGL,2018,4,12,Neutral,0.0,Neutral,0.999976634979248
1560,eu review new digital tax plan france germany,570917.0,"EU To Review New Digital Tax Plan From France, Germany",2018-12-03,GOOGL,2018,3,12,Neutral,0.0,Neutral,0.9997990727424622
1561,market expert react g20 summit,570918.0,Market Experts React To G20 Summit,2018-12-03,GOOGL,2018,3,12,Neutral,0.0,Neutral,0.9997779726982117
1562,google driving apple service revenue growth,570919.0,How Google Is Driving Apple Services Revenue Growth,2018-11-30,GOOGL,2018,30,11,Positive,0.3818,Positive,0.9999998807907104
1563,white house hold roundtable tech executive wsj,570920.0,'White House to Hold Roundtable With Tech Executives' -WSJ,2018-11-29,GOOGL,2018,29,11,Neutral,0.0,Neutral,0.9999687671661377
1564,u house judiciary committee hold dec 5 hearing google ceo pichai social medium practice,570921.0,US House Judiciary Committee To Hold Dec. 5 Hearing With Google CEO Pichai On Social Media Practices,2018-11-28,GOOGL,2018,28,11,Neutral,0.0,Neutral,0.9999767541885376
1565,google ceo sundar pichai ready testify congress december,570922.0,Google CEO Sundar Pichai Ready to Testify Before Congress in December,2018-11-28,GOOGL,2018,28,11,Positive,0.3612,Neutral,0.9999959468841553
1566,analyst fang stock growth fundamental remain relatively strong,570923.0,Analyst: FANG Stocks Growth Fundamentals Remain Relatively Strong,2018-11-27,GOOGL,2018,27,11,Positive,0.7096,Positive,1.0
1567,youtube unit alphabet inc google say aim make future original programming adsupported say strategy shift follows global user advertiser demand,570924.0,YouTube Unit Of Alphabet Inc's Google Says Aims To Make All Future Original Programming Ad-Supported; Say Strategy Shift Follows Global User And Advertiser Demand,2018-11-27,GOOGL,2018,27,11,Positive,0.2023,Neutral,0.9997873902320862
1568,waymo say deborah hersman join co chief safety officer amee chande join chief commercial officer,570925.0,Waymo Says Deborah Hersman Will Join Co. As Chief Safety Officer And Amee Chande Will Join As Chief Commercial Officer,2018-11-27,GOOGL,2018,27,11,Positive,0.7351,Neutral,0.9998853206634521
1569,insider response tech volatile autumn,570926.0,Insider Response To Tech's Volatile Autumn,2018-11-27,GOOGL,2018,27,11,Neutral,0.0,Neutral,0.9994775652885437
1570,upbeat sentiment retail wane trump comment trade,570927.0,Upbeat Sentiment On Retail Wanes After Trump Comments On Trade,2018-11-27,GOOGL,2018,27,11,Neutral,0.0,Positive,0.9999792575836182
1571,google employee calling company cancel project dragonfly,570928.0,Some Google Employees Calling On The Company To Cancel Project Dragonfly,2018-11-27,GOOGL,2018,27,11,Negative,-0.25,Neutral,0.9834311604499817
1572,keybanc see significant runway amd cloud data processor,570929.0,KeyBanc Sees 'Significant Runway' For AMD In Cloud Data Processors,2018-11-26,GOOGL,2018,26,11,Positive,0.2023,Positive,1.0
1573,black friday recap holiday season mixed start,570930.0,A Black Friday Recap: Holiday Season 'Off To A Mixed Start',2018-11-26,GOOGL,2018,26,11,Positive,0.4019,Neutral,0.9878303408622742
1574,5 biggest price target change monday,570931.0,5 Biggest Price Target Changes For Monday,2018-11-26,GOOGL,2018,26,11,Neutral,0.0,Neutral,0.9991596937179565
1575,russian communication watchdog opened administrative case google,570932.0,A Russian Communications Watchdog Has Opened An Administrative Case Against Google,2018-11-26,GOOGL,2018,26,11,Neutral,0.0,Neutral,0.999909520149231
1576,russia plan fine 1 russian revenue tech firm break rule,570933.0,Russia Plans Fines of 1% of Russian Revenue for Tech Firms That Break Rule,2018-11-26,GOOGL,2018,26,11,Positive,0.2023,Neutral,0.9998261332511902
1577,google say supporting eu parliamentary election,570934.0,Google Says Supporting the EU Parliamentary Elections,2018-11-22,GOOGL,2018,22,11,Positive,0.4404,Neutral,0.9999858140945435
1578,perspective recent meltdown faang stock,570935.0,A Perspective On The Recent Meltdown In FAANG Stocks,2018-11-21,GOOGL,2018,21,11,Neutral,0.0,Negative,0.7571531534194946
1579,daily biotech pulse mylan recall blood pressure drug heat biologics offering new novelion ceo,570936.0,"The Daily Biotech Pulse: Mylan Recalls Blood Pressure Drug, Heat Biologics Offering, New Novelion CEO",2018-11-21,GOOGL,2018,21,11,Negative,-0.296,Neutral,0.9995174407958984
1580,iqiyi partner google incorporate google widevine drm multidigital right management system,570937.0,iQIYI Partners with Google to Incorporate Google Widevine DRM into Multi-Digital Rights Management System,2018-11-21,GOOGL,2018,21,11,Neutral,0.0,Neutral,0.999982476234436
1581,tech share retailer earnings roil market continuing selloff,570938.0,"Tech Shares, Retailer Earnings Roil Markets In Continuing Sell-Off",2018-11-20,GOOGL,2018,20,11,Positive,0.296,Neutral,0.5456305146217346
1582,several tech techrelated stock moving lower despite companyspecific news move may linked report apple cut iphone production order well sell overall market,570939.0,"Several tech and tech-related stocks moving lower despite no company-specific news; Move may be linked to reports Apple cut iPhone production orders, as well as sell off in the overall market.",2018-11-19,GOOGL,2018,19,11,Negative,-0.296,Negative,0.999839186668396
1583,pot stock etf top news data cannabis industry week,570940.0,"Pot Stocks, ETFs, Top News And Data From The Cannabis Industry This Week",2018-11-17,GOOGL,2018,17,11,Positive,0.2023,Neutral,0.9999889135360718
1584,munster there something fundamentally wrong facebook,570941.0,Munster: There's Something 'Fundamentally Wrong' With Facebook,2018-11-16,GOOGL,2018,16,11,Negative,-0.4767,Negative,0.8840030431747437
1585,google cloud ceo diane greene replaced former oracle exec thomas kurian cnbc,570942.0,"'Google Cloud CEO Diane Greene is out, to be replaced by former Oracle exec Thomas Kurian' -CNBC",2018-11-16,GOOGL,2018,16,11,Neutral,0.0,Neutral,0.9983898401260376
1586,loud clear sonos boast high demand q4 print,570943.0,Loud And Clear: Sonos Boasts High Demand In Q4 Print,2018-11-16,GOOGL,2018,16,11,Positive,0.2732,Positive,1.0
1587,tablet boom fade smartphones sleek laptop take,570944.0,"Tablet Boom Fades As Smartphones, Sleek Laptops Take Over",2018-11-15,GOOGL,2018,15,11,Neutral,0.0,Neutral,0.7849913239479065
1588,rock holding buy dictionarycom thesauruscom iacinteractivecorp,570945.0,"Rock Holdings To Buy Dictionary.com, Thesaurus.com From IAC/InterActiveCorp",2018-11-15,GOOGL,2018,15,11,Neutral,0.0,Neutral,0.999163031578064
1589,q3 13f roundup buffett einhorn ackman others adjusted portfolio,570946.0,"Q3 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolio",2018-11-15,GOOGL,2018,15,11,Neutral,0.0,Neutral,0.9999955892562866
1590,loups munster call google oxygen internet say belief co changing world,570947.0,"Loup's Munster Calls Google 'the oxygen of the internet,' Says Believes In The Co. Because They Are Changing The World",2018-11-15,GOOGL,2018,15,11,Neutral,0.0,Neutral,0.9992545247077942
1591,loups munster alphabetgoogle note shortterm stockco amid question data privacy say investor greater 1year view great story,570948.0,"Loup's Munster On Alphabet/Google Notes Short-Term For Stock/Co. Will Be Up And Down Amid Questions About Data, Privacy, But Says For An Investor With Greater Than A 1-Year View, 'this is a great story to own'",2018-11-15,GOOGL,2018,15,11,Positive,0.765,Positive,0.999997615814209
1592,alphabet wing launch drone delivery australia 2019,570949.0,Alphabet's Wing to Launch Drone Delivery in Australia in 2019,2018-11-15,GOOGL,2018,15,11,Neutral,0.0,Neutral,0.9999265670776367
1593,moderate inflation positive retail earnings offer lift backandforth market,570950.0,"Moderate Inflation, Positive Retail Earnings Offer Lift In Back-And-Forth Market",2018-11-14,GOOGL,2018,14,11,Positive,0.5574,Positive,1.0
1594,update jana partner 13f show fund liquidated stake alphabet facebook well fargo grubhub,570951.0,"UPDATE: JANA Partners 13F Shows Fund Liquidated Stakes In Alphabet, Facebook, Wells Fargo, Grubhub",2018-11-14,GOOGL,2018,14,11,Positive,0.2732,Neutral,0.9999477863311768
1595,hearing barclays removed google top pick list unconfirmed,570952.0,Hearing Barclays Has Removed Google From  Top Pick List; Unconfirmed,2018-11-14,GOOGL,2018,14,11,Positive,0.0772,Negative,0.9239711165428162
1596,morgan stanley maintains overweight alphabet lower price target 15k,570953.0,"Morgan Stanley Maintains Overweight on Alphabet, Lowers Price Target to $1.5K",2018-11-14,GOOGL,2018,14,11,Negative,-0.5719,Positive,0.9999500513076782
1597,startup point sale operating system poynt raise 100m,570954.0,Startup Point Of Sale Operating System Poynt Raises $100M,2018-11-13,GOOGL,2018,13,11,Neutral,0.0,Neutral,0.9999527931213379
1598,day selloff earnings trade news seem offer lift,570955.0,"Day After Selloff, Earnings, Trade News Seem To Offer Lift",2018-11-13,GOOGL,2018,13,11,Neutral,0.0,Positive,0.9999945163726807
1599,note employee blog post google ceo sundar pichai,570956.0,'A note to our employees' -Blog Post From Google CEO Sundar Pichai,2018-11-08,GOOGL,2018,8,11,Neutral,0.0,Neutral,0.9999234676361084
1600,samsung unveils new screen technology foldable phone infinity flex,570957.0,Samsung Unveils New Screen Technology For Foldable Phones: Infinity Flex,2018-11-07,GOOGL,2018,7,11,Neutral,0.0,Neutral,0.999678373336792
1601,tune livestream presentation google android developer summit,570958.0,Tune In To Livestream Presentations From Google's Android Developers Summit,2018-11-07,GOOGL,2018,7,11,Neutral,0.0,Neutral,0.9999363422393799
1602,google conference say expect foldable product several android device maker say working closely samsung electronics foldable phone early 2019,570959.0,Google At Conference Says Expect 'Foldable Products' From Several Android Device Makers; Says Working Closely With Samsung Electronics On Foldable Phone For Early 2019,2018-11-07,GOOGL,2018,7,11,Neutral,0.0,Neutral,0.9999474287033081
1603,opentext report partnership google cloud enterprise information management google cloud platform,570960.0,OpenText Reports Partnership With Google Cloud For Enterprise Information Management On Google Cloud Platform,2018-11-07,GOOGL,2018,7,11,Neutral,0.0,Neutral,0.9992795586585999
1604,long wait election day dawn market light pressure,570961.0,Long Wait Is Over: Election Day Dawns With Markets Under Light Pressure,2018-11-06,GOOGL,2018,6,11,Negative,-0.296,Negative,0.9898166656494141
1605,apple likely remain sole member 1 trillion club,570962.0,Why Apple Will Likely Remain Sole Member Of $1 Trillion Club For A While,2018-11-04,GOOGL,2018,4,11,Neutral,0.0,Neutral,0.9999769926071167
1606,google confirms top dc lobbyist susan molnari leaving head america policy remain company,570963.0,Google Confirms Its Top DC Lobbyist Susan Molnari Is Leaving As Head Of America's Policy But Will Remain At Company,2018-11-02,GOOGL,2018,2,11,Positive,0.2023,Neutral,0.9995368719100952
1607,google top washington lobbyist leaving axios,570964.0,'Google's top Washington lobbyist is leaving' -Axios,2018-11-02,GOOGL,2018,2,11,Positive,0.2023,Neutral,0.9965125918388367
1608,jmp security maintains market outperform alphabet lower price target 1375k,570965.0,"JMP Securities Maintains Market Outperform on Alphabet, Lowers Price Target to $1.375K",2018-11-02,GOOGL,2018,2,11,Positive,0.0516,Positive,1.0
